Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3103","Nutrient phosphate P2O5 (total)","2019","2019","kg/1000 Int.$","12.49","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3103","Nutrient phosphate P2O5 (total)","2020","2020","kg/1000 Int.$","12.88","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","0.28","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","0.28","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","0.3","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","0.22","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","0.22","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","0.59","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","0.71","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","0.51","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","0.61","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","0.79","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","0.78","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","1.59","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","0.65","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","1.01","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","0.56","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","0.99","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","1.18","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","2.12","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","1.87","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","2.1","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","1.36","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","0.93","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","0.86","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","1.97","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","1.92","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","1.83","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","2.4","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","2.16","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","1.43","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","1.44","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","1.11","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","1.44","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","1.05","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","1.35","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","0.91","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","4.27","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","2.64","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1998","1998","kg/ha","3.3","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","1.61","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","0.85","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","1.41","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","0.16","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","2.13","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","1.87","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","2.64","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","2.28","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","2.48","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","0.98","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","2.53","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","3.51","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","3.48","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","3.57","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","3.77","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","4.39","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","5.01","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","4.21","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","7.13","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","4.59","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2019","2019","kg/ha","6.74","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2020","2020","kg/ha","4.82","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1961","1961","kg/1000 Int.$","0.51","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1962","1962","kg/1000 Int.$","0.49","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1963","1963","kg/1000 Int.$","0.52","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1964","1964","kg/1000 Int.$","0.37","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1965","1965","kg/1000 Int.$","0.35","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1966","1966","kg/1000 Int.$","0.96","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1967","1967","kg/1000 Int.$","1.12","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1968","1968","kg/1000 Int.$","0.75","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1969","1969","kg/1000 Int.$","0.87","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1970","1970","kg/1000 Int.$","1.07","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1971","1971","kg/1000 Int.$","1.05","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1972","1972","kg/1000 Int.$","2.03","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1973","1973","kg/1000 Int.$","0.8","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1974","1974","kg/1000 Int.$","1.21","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1975","1975","kg/1000 Int.$","0.72","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1976","1976","kg/1000 Int.$","1.18","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1977","1977","kg/1000 Int.$","1.27","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1978","1978","kg/1000 Int.$","2.27","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1979","1979","kg/1000 Int.$","1.9","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1980","1980","kg/1000 Int.$","2.23","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1981","1981","kg/1000 Int.$","1.43","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1982","1982","kg/1000 Int.$","0.88","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1983","1983","kg/1000 Int.$","0.79","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1984","1984","kg/1000 Int.$","1.91","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1985","1985","kg/1000 Int.$","1.99","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1986","1986","kg/1000 Int.$","1.75","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1987","1987","kg/1000 Int.$","2.31","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1988","1988","kg/1000 Int.$","2","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1989","1989","kg/1000 Int.$","1.35","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1990","1990","kg/1000 Int.$","1.33","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1991","1991","kg/1000 Int.$","1","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1992","1992","kg/1000 Int.$","1.31","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1993","1993","kg/1000 Int.$","0.94","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1994","1994","kg/1000 Int.$","1.26","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1995","1995","kg/1000 Int.$","0.84","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1996","1996","kg/1000 Int.$","3.61","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1997","1997","kg/1000 Int.$","2.25","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1998","1998","kg/1000 Int.$","2.58","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","1999","1999","kg/1000 Int.$","1.27","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2000","2000","kg/1000 Int.$","0.68","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2001","2001","kg/1000 Int.$","1.06","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2002","2002","kg/1000 Int.$","0.11","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2003","2003","kg/1000 Int.$","1.51","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2004","2004","kg/1000 Int.$","1.32","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2005","2005","kg/1000 Int.$","1.63","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2006","2006","kg/1000 Int.$","1.37","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2007","2007","kg/1000 Int.$","1.46","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2008","2008","kg/1000 Int.$","0.57","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2009","2009","kg/1000 Int.$","1.45","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2010","2010","kg/1000 Int.$","1.91","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2011","2011","kg/1000 Int.$","2.08","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2012","2012","kg/1000 Int.$","2.08","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2013","2013","kg/1000 Int.$","2.1","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2014","2014","kg/1000 Int.$","2.44","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2015","2015","kg/1000 Int.$","2.73","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2016","2016","kg/1000 Int.$","2.28","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2017","2017","kg/1000 Int.$","3.91","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2018","2018","kg/1000 Int.$","2.69","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2019","2019","kg/1000 Int.$","3.55","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2020","2020","kg/1000 Int.$","2.4","E","Estimated value"
